%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
40 6582.66666666667 30.1349666666667 4637 1945.66666666667 6.0697 2.90901223528212 
79.3333333333333 12791.3333333333 49.9792999999999 6640.66666666667 6150.66666666667 20.3730333333333 3.00798778932727 
118.333333333333 18780.6666666667 68.7995333333333 8486.33333333333 10294.3333333333 34.4941333333333 3.48300147623247 
149.333333333333 24762.6666666667 86.89565 10097.3333333333 14665.3333333333 49.2990166666666 3.90929298099306 
168.666666666667 27468 93.6935999999999 10618.3333333333 16849.6666666667 57.3804 3.24117833300834 
178.333333333333 29545.3333333333 98.6613166666665 10965 18580.3333333333 63.8380166666666 2.65052625290591 
184 32598 107.927266666667 11668.3333333333 20929.6666666667 71.3617333333333 3.50752416004606 
197.666666666667 34708 113.569433333333 12188.3333333333 22519.6666666667 77.3245666666667 2.77082235980675 
203 35615.3333333333 115.665616666667 11972.6666666667 23642.6666666667 80.2187166666667 2.44795092109816 
206.333333333333 39583.3333333333 125.4313 12437.6666666667 27145.6666666667 92.2770333333334 2.66448536960604 
188.666666666667 39631.3333333333 124.985266666667 12431.6666666667 27199.6666666667 92.9870666666667 2.44378135860318 
189 40606.6666666667 127.425583333333 12406.6666666667 28200 95.9110833333333 2.34342154715239 
181.666666666667 39727.3333333333 125.35565 12465.3333333333 27262 93.1446833333334 2.15486254975391 
189 41327.3333333333 129.0621 12436 28891.3333333333 98.2382333333333 1.8717720766072 
181 41338.6666666667 129.216483333333 12496.6666666667 28842 98.1461833333333 1.8573359328797 
