%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
18.8 4969.93333333333 22.8180233333333 3534.9 1435.03333333333 4.51661 15.568860136922 
36.5333333333333 9771.8 44.892315 7088.1 2683.7 8.852585 21.7861418012751 
56.1666666666667 14611.3333333333 63.6437666666667 9803.66666666667 4807.66666666667 16.7185666666667 26.3480922634904 
73.8 19242.6 77.1151899999999 10716.4 8526.2 28.71911 34.3042364205772 
92.2 23898.7333333333 89.8786083333332 11082.2333333333 12816.5 41.564425 35.9064520960905 
107.033333333333 26862.8666666667 97.8167383333332 11509.4666666667 15353.4 49.9290283333333 39.0177390569303 
116.5 29411.4666666667 102.917963333333 11652.2333333333 17759.2333333333 58.8451033333333 32.2267099069589 
122.933333333333 30804.8 106.557066666667 11860.3 18944.5 62.8693333333334 33.7112763623087 
133.433333333333 32590.2666666667 111.0394 12124.4333333333 20465.8333333333 68.2070666666667 31.3601690753106 
137.8 33080.0666666667 112.078033333333 12170.4 20909.6666666667 69.8623333333333 28.4483055999468 
142.233333333333 33739.4 113.447683333333 12240.0666666667 21499.3333333333 72.1190166666667 24.3819227908356 
144.3 34329.5333333333 114.95149 12302.1666666667 22027.3666666667 73.8609433333333 23.4695108761283 
150.166666666667 34868.2 116.380515 12377 22491.2 75.394585 23.3887894630484 
152.866666666667 35402.9333333333 117.66025 12428.6 22974.3333333333 77.0558833333334 22.2999765039749 
157.1 35359.5333333333 117.59186 12458.9 22900.6333333333 76.8855733333333 20.1674246873351 
