%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
39.6666666666667 7224 30.10525 4389 2835 9.62675 559.076335575436 
79 12376.6666666667 48.1457 6382.33333333333 5994.33333333333 19.9259666666667 554.629981236167 
118 18488.6666666667 68.6732166666666 8944.66666666667 9544 33.01445 546.861809581942 
149.666666666667 25542 90.4479166666666 11087 14455 50.0330833333333 535.602624144727 
171 28559.3333333333 96.8358499999999 11008 17551.3333333333 60.2404833333333 534.088720279607 
183.666666666667 31683.3333333333 105.070683333333 11638.6666666667 20044.6666666667 69.18765 531.106552120062 
203.666666666667 34966 115.035916666667 12184.3333333333 22781.6666666667 77.2770833333333 531.364153940529 
198.333333333333 37430.6666666667 120.3044 12293.6666666667 25137 85.5642666666667 536.924596132839 
184.333333333333 36056 117.23155 12350.3333333333 23705.6666666667 81.07645 540.360313503792 
199.666666666667 38148 122.939216666667 12439 25709 86.8747833333333 524.852936810917 
194.666666666667 39498 125.3535 12489.6666666667 27008.3333333333 91.8855 524.108014624902 
190.333333333333 41040.6666666667 129.22225 12545.6666666667 28495 96.5014166666667 518.081258851703 
194.333333333333 42362.6666666667 132.305266666666 12506.3333333333 29856.3333333333 100.6894 514.964972193298 
193.666666666667 41684 130.299733333333 12540.3333333333 29143.6666666667 98.9622666666667 515.507137062664 
181.333333333333 41881.3333333333 130.8211 12571.6666666667 29309.6666666667 99.5262333333334 514.740498006548 
