%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
70 5568 23.0575833333333 3369.66666666667 2198.33333333333 7.56641666666667 551.55208093851 
140 9456 39.3540999999999 5678 3778 12.6539 537.955044962432 
209.333333333333 14250.6666666667 55.5136333333333 7403.33333333333 6847.33333333333 22.8650333333333 532.257634364982 
272 18906.6666666667 72.2169333333335 9817 9089.66666666667 31.7697333333333 534.493369786764 
328 23834.6666666667 87.2096500000002 11262.6666666667 12572 43.8810166666667 537.590010901126 
366.333333333333 25925.3333333333 91.8328 11601.3333333333 14324 50.7565333333334 541.808146366723 
435.666666666667 32272 108.006883333333 12283 19989 69.4891166666667 538.165314842602 
494 33274.6666666667 110.553666666666 12266.3333333333 21008.3333333333 72.4570000000001 533.288973761076 
473.666666666667 35120 115.7393 12527.6666666667 22592.3333333333 77.4207 525.938675023918 
526 37962.6666666667 121.061099999999 12486.3333333333 25476.3333333333 87.7335666666667 523.603586866985 
575.333333333333 39578.6666666667 125.426749999999 12538.6666666667 27040 92.2559166666667 521.03602195722 
601.333333333333 39312 124.648183333332 12587.3333333333 26724.6666666667 91.5678166666667 524.291912300115 
550 39573.3333333333 125.299416666666 12550 27023.3333333333 92.3539166666666 516.987100100577 
635 40176 126.629583333333 12609.3333333333 27566.6666666667 94.3384166666666 520.595690797022 
640.333333333333 41328 127.996283333332 12535.3333333333 28792.6666666667 99.3077166666667 515.990241816364 
