%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
54.9333333333333 5077.6 27.0775833333333 4824.93333333333 252.666666666667 0.849216666666667 13.8027921174148 
104.8 9814.93333333333 49.6152533333332 8663.16666666667 1151.76666666667 4.36688 33.6015487515525 
145.666666666667 14621.8666666667 64.6230866666665 10013.1 4608.76666666667 15.79718 58.4482187608914 
206.6 19533.6 79.3125799999998 10835.8666666667 8697.73333333333 28.12222 82.5544474552725 
242.466666666667 23578.1333333333 89.8157949999997 11354.8666666667 12223.2666666667 39.8639383333333 107.778755216764 
271.166666666667 25490.1333333333 94.981123333333 11542.1 13948.0333333333 45.21461 103.987571831655 
280.666666666667 27287.2 99.3114349999997 11627.0666666667 15660.1333333333 50.768165 76.6561162697355 
287.033333333333 28071.2 101.32229 11756.1666666667 16315.0333333333 53.06931 55.8864179275963 
276.733333333333 28866.9333333333 102.871371666666 11785.8666666667 17081.0666666667 55.8967616666666 53.9340048273924 
287.333333333333 29485.8666666667 104.382483333333 11836.7 17649.1666666667 57.7897833333333 48.4640591672477 
279.166666666667 30460.2666666667 106.948426666666 11855.8 18604.4666666667 60.58304 46.3070265698141 
300.966666666667 30591.2 107.541218333333 11887.2333333333 18703.9666666667 60.7103816666666 42.7168430301663 
298.466666666667 31296.8 109.541935 11902 19394.8 62.5904649999999 42.4356772646068 
291.1 32010.1333333333 111.515931666666 11998.4333333333 20011.7 64.5398016666666 40.3002113424902 
307.233333333333 32421.0666666667 112.49909 12012.5333333333 20408.5333333333 65.8167766666666 37.2445284257929 
