%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
31.2666666666667 4897.33333333333 22.6225283333333 3591.23333333333 1306.1 4.312805 5.96170576825519 
59.6 9531.13333333333 41.5623316666666 6397.76666666667 3133.36666666667 10.8589016666667 9.10120050852016 
87.5666666666667 13229.2666666667 55.8429233333333 8291.56666666667 4937.7 16.9180433333333 9.44405219645634 
113.966666666667 17749.4 71.1742183333333 9879.43333333333 7869.96666666667 26.4474816666667 12.5245031747931 
140.9 20821.9333333333 80.7812166666666 10771.7666666667 10050.1666666667 33.7394166666667 10.8446352176017 
157.566666666667 23648.9333333333 88.5286366666666 11448.6666666667 12200.2666666667 41.5404966666666 12.5764861754137 
172.566666666667 26053.3333333333 95.4488466666666 11945.4333333333 14107.9 47.8444866666666 12.7387657035183 
181.3 27512.6666666667 99.0880349999999 12083.8666666667 15428.8 52.2316316666666 11.9148054487805 
190.166666666667 29662 104.271583333333 12274 17388 58.8694166666667 11.8696873295457 
203.133333333333 31638.3333333333 109.191136666667 12362.5666666667 19275.7666666667 64.8196966666666 11.6394716895782 
211.6 33189.1333333333 112.736875 12417.3 20771.8333333333 69.8033583333333 10.9444440462631 
215.766666666667 33926.4666666667 114.393285 12457.8333333333 21468.6333333333 72.2022816666667 9.82895192896244 
216.733333333333 35048.7333333333 116.80009 12505.5333333333 22543.2 75.9679433333333 10.9861039970032 
215.1 35414.4 117.526605 12480.5 22933.9 77.252595 10.5555437086831 
215 35707 118.06291 12504.2 23202.8 78.32559 9.59846093082507 
