%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
18.8 4969.93333333333 23.0754016666667 3617.63333333333 1352.3 4.25923166666667 15.9431652851829 
36.5333333333333 9771.8 44.8861316666667 7106.76666666667 2665.03333333333 8.85876833333333 19.0341128058192 
56.1666666666667 14611.3333333333 63.4879116666667 9810.73333333333 4800.6 16.8744216666667 30.1488029680439 
73.8333333333333 19270.6 77.0579299999999 10706.7 8563.9 28.93037 35.9304243721107 
92.3 23972.5333333333 90.1105349999999 11125.9 12846.6333333333 41.7383983333333 37.7139448162647 
106.666666666667 26744.3333333333 97.2386433333332 11466.3666666667 15277.9666666667 49.85519 36.7846007545198 
117.2 29289.6666666667 102.985898333333 11634.3 17655.3666666667 58.1072683333333 34.4563665823086 
123.566666666667 31008.4666666667 107.038681666667 11839.6 19168.8666666667 63.507885 35.1631806025391 
132.466666666667 32288.0666666667 110.294101666667 12055.9333333333 20232.1333333333 67.290265 30.4511895606138 
137.733333333333 33075.3333333333 112.007246666667 12164.2666666667 20911.0666666667 69.9070866666667 28.3443358730077 
140.866666666667 33503.7333333333 112.93421 12234.4333333333 21269.3 71.3363233333334 24.8458682769286 
144.4 34297.2 114.79811 12339.4 21957.8 73.83649 24.0118867029893 
148.766666666667 34656.5333333333 115.661991666667 12369.7 22286.8333333333 74.9489416666667 21.7740758808504 
152.266666666667 35130.1333333333 117.063993333333 12427.1666666667 22702.9666666667 76.15174 22.8134053762896 
157.1 35634.7333333333 118.214966666667 12468.0666666667 23166.6666666667 77.7760666666667 17.3653773421198 
