%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
64.2666666666667 5142.26666666667 22.962105 3553.86666666667 1588.4 5.32036166666667 7.78624993172318 
121.466666666667 9781.66666666667 41.4901566666666 6163.96666666667 3617.7 12.30901 6.99817902113138 
178.6 14546.2666666667 57.9516316666665 8112.56666666667 6433.7 22.052835 7.66946734116056 
235.466666666667 19088.3333333333 72.1104966666665 9521.93333333333 9566.4 32.8753366666667 10.5902008795711 
289.4 23389.8666666667 85.5525116666664 10927.1 12462.7666666667 43.091755 12.7441740953395 
337.133333333333 26757.7333333333 94.8281016666664 11671.4333333333 15086.3 52.3394316666667 14.0073261250166 
379.9 29524.2 101.994811666666 12215.2666666667 17308.9333333333 60.3882883333333 15.1326314077786 
417.666666666667 31616.7333333333 106.679433333333 12331.7333333333 19285 67.2126 14.4905001511237 
463.866666666667 34512.1333333333 113.008813333333 12395.0666666667 22117.0666666667 76.80792 15.0475249717309 
489.133333333333 36166.8 116.865803333333 12464.2 23702.6 82.0515966666666 14.6623054227386 
519.366666666667 38001.1333333333 121.477533333333 12503.1333333333 25498 87.5287 13.3897043231989 
536.6 38992.4 123.880708333333 12566.5666666667 26425.8333333333 90.5774916666666 10.2648751562285 
556.766666666667 40116.8666666667 126.046049999999 12550.5333333333 27566.3333333333 94.5967166666666 8.01072539119503 
571 40785.6 127.404376666666 12554.1333333333 28231.4666666667 96.9164233333333 7.51323138649425 
575.5 41263.9333333333 128.662264999999 12603.5666666667 28660.3666666667 98.2893683333332 6.53279136958809 
