%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
11.3333333333333 5440 23.74635 3627 1813 6.17365 2.38353672621931 
21.6666666666667 10400 44.1963333333333 6533.33333333333 3866.66666666667 13.0036666666667 3.64674343130751 
30.6666666666667 14720 59.1957166666667 7661 7059 21.7642833333333 3.32742384683182 
33 15840 66.4484166666667 9440 6400 20.6715833333333 9.16291491888615 
41 19680 78.3353 10219.3333333333 9460.66666666667 29.9047 5.27451141417442 
46.3333333333333 22240 83.6669333333333 9793.66666666667 12446.3333333333 38.6530666666667 9.91652498170434 
55.6666666666667 26720 99.8576999999999 11930.6666666667 14789.3333333333 47.1023 17.4938174655006 
60.6666666666667 29120 107.20815 12264.6666666667 16855.3333333333 52.95185 20.2057203417329 
59.3333333333333 28480 105.12525 11923.3333333333 16556.6666666667 51.51475 15.3705463280169 
68 32640 114.7497 11885.6666666667 20754.3333333333 64.7703 15.2403999516055 
72.3333333333333 34720 119.095083333333 12230 22490 71.8649166666667 13.0627352545853 
74.3333333333333 35680 120.87135 12252 23428 75.36865 10.7405844224838 
77.3333333333333 37120 123.8357 12332.3333333333 24787.6666666667 80.3243 8.00369688659102 
71 34080 117.1243 12017.6666666667 22062.3333333333 70.3157 10.8420764643587 
80 38400 125.570516666666 12405.3333333333 25994.6666666667 85.6294833333333 8.2412551791372 
