%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
9.66666666666667 4640 25.5117166666667 4637.66666666667 2.33333333333333 0.00828333333333334 18.1371119555085 
17.3333333333333 8320 37.5408333333333 5798.33333333333 2521.66666666667 8.21916666666667 16.1217313027551 
26.6666666666667 12800 50.16755 7102.66666666667 5697.33333333333 20.23245 24.386205390763 
36.6666666666667 17600 67.1688833333333 8801 8799 29.6311166666667 24.0895927484495 
55 26400 94.0578833333332 11046 15354 51.1421166666667 31.5814452476539 
51.6666666666667 24800 87.4863333333333 10308.3333333333 14491.6666666667 48.9136666666667 26.3898474155071 
64 30720 104.5355 11388.3333333333 19331.6666666667 64.4245 25.2631886270347 
66.6666666666667 32000 106.7056 11253.6666666667 20746.3333333333 69.2944 20.5056905544312 
72.6666666666667 34880 114.624516666666 11910.3333333333 22969.6666666667 77.2154833333333 17.9157920943636 
75 36000 117.025866666666 12015.6666666667 23984.3333333333 80.9741333333334 17.2108857373579 
82 39360 124.5595 12375 26985 91.9205 14.3462045666907 
83.3333333333333 40000 126.505783333333 12364 27636 93.4942166666667 10.6383180804446 
82 39360 124.941116666666 12230.6666666667 27129.3333333333 91.5388833333333 10.6291139868681 
82 39360 124.190133333333 12281 27079 92.2898666666667 9.02673185069908 
83.6666666666667 40160 126.384666666666 12311.6666666667 27848.3333333333 94.4953333333333 9.28167928278434 
