%ScheduledJobNum workload ScheduledRevenue UsedGreenEnergy UsedBrownEnergy UsedBrownEnergyCost RunningTime
5.81778362189338 179.08926422604 1.04952598643236 234.042975979455 217.255376283611 0.718969681632054 1.69788683508967 
9.42831240689129 192.564538811045 1.06470284138186 255.40549021256 280.123295006734 1.039593165586 3.21317921205849 
9.72979176550673 164.514555539886 0.884746555248034 240.740109195054 255.701034132647 0.937534155316933 3.20536216256666 
12.6796779703125 195.390575939164 0.79141168422906 176.748507489531 237.631897635332 0.79725780266342 4.26861265733859 
11.2748847707309 213.381245853183 0.639202763410667 127.033560192937 203.297049699385 0.743417653921235 3.72127777330533 
11.4545575983846 300.308451158569 0.839412993692186 81.4766342739478 289.425452772301 0.993121759142472 4.97005199311114 
19.3192247024524 583.162879482279 1.43396464968782 73.7244649314573 561.416883156596 1.87289134227905 4.86909513875436 
13.0223452633058 621.542430567343 1.46363743145388 52.6363576007433 629.282030530433 2.04317405772806 2.16155069504894 
12.7447536448592 556.194120028633 1.29270463264118 47.8736986444875 548.995597028828 1.8366420880972 1.88097841936565 
12.8183597777934 537.570200040662 1.24228952014295 68.3690670574217 534.210366780202 1.82642791073309 1.97111465045948 
16.7160355944285 440.763531866933 1.03968051293876 40.3744209463306 444.546559230211 1.45486722567909 1.98671116923913 
13.844233950911 489.493759632131 1.08908529911068 46.9181115488545 493.567644223212 1.68510483519739 1.5108760125216 
15.2159225202531 397.451754875419 0.920403077308995 34.2984028360566 389.964565525117 1.36709359438634 1.26411036516415 
9.76818321670594 384.279349235163 0.843491882643934 44.1815113795151 391.710491955984 1.35688065573392 1.43800771725216 
12.7974397173755 360.757946402894 0.888683702074086 42.8249895920099 369.6890669426 1.18588713950784 1.11024487687275 
